CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
C12852,4483.066309674071,0.15030835723003055,28645.96956081117,34801.10198738871,3956.987184289524,5610.845929792619,0.43188984142043085,0.4863186828775903,0.8491894324687088,0.419279343299505,90,98,15488.68808226275,25746.34891859781,36225.305091430746,0.7963046830018649,7
C12853,3959.5635662165214,0.2913344397519013,25570.85295923677,34574.050554503454,2201.6062415784727,11760.908134143516,0.44811148329597,0.6635936694526222,0.9151756594865107,0.2548883379252698,80,105,15878.383309145069,23380.883371097494,37820.13184364795,0.8162060496957217,7
C12854,13703.08037974837,0.736184612987873,42922.79025128445,7514.028141874159,18876.086382269907,29489.76551509822,0.7942161028688864,0.28719577335906654,0.6080515158323145,0.978112367258936,103,195,16771.16893170999,7388.150563923893,59901.17649855997,0.36208036036290603,10
C12855,16329.565736971983,0.2566947701669275,10580.76802955728,31633.92830029489,8996.236825306409,26161.3161531005,0.579395437633058,0.6898701036958099,0.6763829051044113,1.0131625534774915,57,156,2243.127945193686,17922.046309721205,53133.91501995402,0.1985771071494393,8
C12856,3745.0427232345455,0.06401641354136635,30645.830801808705,36692.01505246145,3796.7463030439912,10629.91009941518,0.5569289798356178,0.6009682574289198,0.6537511367264839,0.21431051356377337,83,33,15464.359639980952,22258.671655301412,32411.850779575336,0.8079062263584504,6
C12857,2451.9801841725985,0.2637407887037406,27066.167766666727,35320.03052299974,3034.4712926222537,12820.849006334147,0.47211018463943305,0.7182339152198164,0.8916155359125905,0.10849381323897542,77,71,14496.604428656376,24243.194217556906,37761.91015822477,0.9011971970018869,6
C12858,11829.928635506218,0.747196634033613,40251.61425417926,4919.488099701115,20853.369163706324,33548.57340382731,0.7624976126656063,0.29226102361739686,0.5252882811158581,0.9189977377538083,100,191,16015.00200365272,9925.07734706213,56066.7381926695,0.3128118736556779,10
C12859,11767.165033190891,0.718612514351011,42784.06170232507,6191.420099319511,19947.559136168948,36598.086972726414,0.7816837650800501,0.22830463400276246,0.4669298846649744,1.0220694299444337,91,223,15076.495089481288,8648.315926367459,54367.96100474017,0.35975471207018395,10
C12860,4528.412414379476,0.22823167271371672,30476.133330871067,32615.057493523866,3813.2665127111172,12143.213962578488,0.35719600177363897,0.5433937144799837,0.8739047269067145,0.17631888491117864,94,98,14666.6480933138,26951.541924625308,43428.527390044816,0.7763440895621352,7
C12861,13766.436712326986,0.8427457668778828,41270.1877089936,9341.24879938429,18046.03573403176,36671.7623057807,0.709780654609997,0.21263082668211594,0.4728208605919863,1.0277892385177403,85,184,15517.618040307345,9887.933774898424,58940.21213359848,0.45146582307458816,10
C12862,12108.922876376053,0.7001071693026932,38992.10577381865,6702.705965278633,18481.060536826644,35440.1789175407,0.7438215640881156,0.08178438634423871,0.5289375011985931,1.0395691629475143,85,184,12733.990987259873,6097.690989904492,57715.24478974976,0.4328498513713426,10
C12863,3357.3535843258364,0.11192150088432433,33927.66177412741,34438.01175119238,2997.871377778978,13383.089774698312,0.3814698860153158,0.572600742962543,0.8309325108152288,0.17678524937544052,66,63,15334.057287247606,26419.912959905465,41071.2711792859,0.8821729078937804,7
C12864,4869.958492686045,0.18208469991936405,29597.616939027877,35444.55435578633,5088.444362223667,10992.831756024227,0.3839504175166915,0.5354726603406693,0.7264422562115876,0.12595223480827214,80,75,17021.098676319656,21282.464474784374,38576.764504363455,0.9082353255046823,6
C12865,4015.070409300805,0.1861250615890569,34949.416165955095,37245.936895120205,4019.6933051805354,7983.703992978032,0.4019831679061518,0.6288279753091653,0.8246825189080806,0.2694107332346172,90,62,15165.607407069003,24972.43785069344,29102.04109685698,0.8045126709464238,7
C12866,4068.4417833042057,0.2200845652028511,31286.335998681247,34883.75284546246,1972.6103814581702,16878.230483582895,0.4009695807226684,0.5916000985590707,0.8180880291261167,0.26649007756438836,83,111,15694.427283979885,21785.8065124273,24322.93721033695,0.9086757722843448,6
C12867,13025.617672082732,0.7722985792346416,39724.90371731735,6901.316300966586,18489.09024333883,37397.007044949576,0.7900857726215597,0.16564784435451432,0.6017504156576541,0.9842389486573392,92,232,15038.077784786492,5500.558607948019,57343.41656603163,0.34523006283202246,10
C12868,13754.263567542124,0.8203035081244133,40848.04397676512,6216.945072592423,19363.024682759635,38520.946580067524,0.7960562266172989,0.34594693399324955,0.4601968423622149,0.9930853953242602,108,179,12278.257103402404,7158.575431730976,64235.92298627153,0.4170040062387062,10
C12869,13554.983022573595,0.7339985998506579,42574.31307369958,4827.8183299407365,18678.72483564728,40159.55243937187,0.8267410204284962,0.22965205362573382,0.627769109904815,0.8888223218802026,85,208,13393.6129241601,10708.586859803492,58928.717118041706,0.40799397577067326,10
C12870,5286.0406929225055,0.5951100583158068,26490.876339217684,29566.234422043042,10258.670275282604,5886.067991915172,0.21121080808319953,0.7734335324578377,0.13036836099809876,1.3345436114756173,21,290,25318.199932293912,45763.6336591856,26037.438611781086,0.7534802677483011,10
C12871,5185.204838787808,0.3228809402206886,32079.82049666271,33820.10248918075,3101.1475409878904,10216.715881900916,0.32008886159371785,0.5356686004057768,0.9007920107811678,0.19851081974376183,88,98,15543.703346299593,23056.443224013336,36342.397558766315,0.822882427097808,6
C12872,5246.794054936851,0.5515704202655144,22922.411321302396,32134.519258274035,9600.615174664046,10401.434095916842,0.16930065230721336,0.758319405460583,0.14775716943823897,1.4080489410099597,43,250,26000.80337112948,45287.81948511189,,0.8250613687279974,10
C12873,17634.12925378311,0.21635204058878782,1980.6878736889964,29792.088693252743,14467.44737076208,23388.443703173383,0.4705551074519811,0.7517154842408018,0.6039032726693948,0.9597065183209239,57,192,3593.8891848194494,22576.901159450703,50002.34434012344,0.16375400808284732,7
C12874,14445.461383274502,0.8322729593921552,36121.77238454886,6701.3354251802375,18907.442196550695,36947.257727465425,0.7711883987124967,0.2756506885228291,0.5266777984605236,0.9521560172065466,88,212,14849.336665601119,4147.807653066146,65404.734281047815,0.3441221437611126,10
C12875,2781.9723362684817,0.5245390703344902,23772.667383428732,34095.59152396124,7614.952158818664,8987.050053708897,0.3058145297781984,0.8378179306995663,0.18512035473134694,1.3259866917436187,17,285,25019.12913328213,40955.67477350651,14076.277300033336,0.7838748990109896,11
C12876,12131.045651668144,0.6522173888011525,40340.214352449104,4857.943372312081,18425.727405483114,32873.07180211991,0.8258484784022103,0.26395227081428835,0.48671007880642986,1.063277884235345,86,174,14432.416268636634,9432.110521366854,58995.88222571334,0.32185716249876906,10
C12877,11578.940526248105,0.738867109279136,43131.738967689744,4202.425205093921,18493.823498397807,36415.92840678246,0.7608956669603186,0.22621377297647538,0.5917097581764634,1.0254572995025355,94,202,13018.569406619308,9375.16358157402,61526.041023186204,0.31827414934677695,10
C12878,4352.13239225219,0.13890659912446965,30397.668546672776,37108.13843984925,3313.9000887605043,12000.719501044658,0.4446937230326712,0.6670353958585176,0.748164160550515,0.2055918389677382,80,70,15159.551609448708,21540.06417180353,28011.24756625977,0.8079973838247925,6
C12879,4128.109927132905,0.17727014247571082,34991.65973881689,34589.71171617769,3060.3862972242664,6596.504155978743,0.4179682866913316,0.6045600294099231,0.8244342448284813,0.2694765555993652,79,73,14061.814609984545,27392.537307340503,41088.21887514896,0.779057969076793,7
C12880,16750.912861607118,0.232074694330628,5958.784526297463,32684.807266109256,11890.18774524558,21096.75335696402,0.5071948975487328,0.8598048364048468,0.6782746795775717,0.9562991438735372,65,157,2087.3071962917975,17221.632645860554,49865.363948055114,0.1858707532137549,8
C12881,12478.19932034853,0.7090887922236407,42255.81554581398,6354.315339176409,19937.460789913017,41464.115089835075,0.7343593805347645,0.21880268006105985,0.5801876817703217,0.9607022536695261,93,191,14340.811074602103,11070.7226158593,61594.56094191963,0.3959218749974609,10
C12882,4313.087234696866,0.20737576432227872,27207.67222673496,37782.96711590131,3094.04760197951,9292.222792284221,0.44900531541141814,0.5556867327966382,0.8280840680523374,0.22555357803639575,87,86,16160.139050611848,25602.531134288856,31898.876756963884,0.8572953183789046,6
C12883,10991.144925499399,0.8228615746769607,40832.80105045811,6309.03455078367,19309.238252163505,38241.58160188317,0.8168656527142225,0.1823056956640435,0.5555644646546939,0.9336108955115118,88,216,14499.136430061808,8149.594174363692,66494.87500254044,0.3400321401485355,10
C12884,12018.946720731261,0.8093621785758458,36647.29880820378,5730.375688052524,19453.534810092544,33753.924368044216,0.7408151114162815,0.16269991661839672,0.5460819658506061,1.0712211261456273,77,197,14473.964686344554,10034.097173385782,54314.277005780634,0.38557526135221293,10
C12885,2722.466602190051,0.5786113830886855,22449.31017200355,34857.706243004126,13199.756353069524,7884.292652334311,0.25164459271332434,0.7468466637755382,0.18151732803986895,1.2651157712981882,31,311,23479.31757843587,43966.63043880555,9423.507382177631,0.6564834808451432,11
C12886,12709.966132700609,0.7696290505210691,40915.60091630542,6858.337973129864,19676.91981546266,35406.64431173586,0.8162227967867881,0.2191252260488996,0.49126696827326416,0.8768160545838908,69,239,15403.361038024928,11054.286566090186,50826.656408772404,0.3451392069751791,10
C12887,5096.030149063143,0.23731131588881926,31010.739955709963,35541.69359307218,3565.322065970373,13190.048797898895,0.4704400716716075,0.5724098465296976,0.820993852583539,0.27426839570263184,82,79,14354.070624156479,26603.80626697712,28411.651928825788,0.7495993515789465,6
C12888,14142.891059905334,0.7634919279216441,37572.39253098153,7337.0541010233765,19705.32587314178,43719.56083090983,0.7092807958035758,0.33907579149213474,0.4776292900999445,0.8670452227598868,78,233,15510.206114507579,6613.6948548690925,61061.135408909584,0.37405278933620884,10
C12889,13537.787685673726,0.7104634489942883,40978.639388438176,5091.038396846505,18462.799062566806,37802.36414078617,0.8517651177579637,0.24860491588277459,0.5660059694059898,0.9572657445865105,99,238,14476.168890296516,9690.973572677389,55425.807799216986,0.30454590193960773,10
C12890,3658.2502168905758,0.16901135331200706,30620.101473227547,34524.74199514689,3489.2018322000586,9898.355841934033,0.3390610517103785,0.5031030012482024,0.7741987452465283,0.13857079948548678,85,68,16121.08953115774,24906.333004058255,35236.79698199908,0.8272666826737113,7
C12891,12621.758582950592,0.788775370187806,39359.67911395437,5972.629972958307,18404.671117861944,42859.18457111401,0.8355323215254629,0.23475442219886744,0.489510006484893,0.8822797478815951,88,217,13064.843832672344,5778.101673780799,60081.62585152188,0.427004265899541,10
C12892,12975.14290284557,0.7823747257338114,39054.77063896436,6093.519460442591,20091.59553905766,32626.376940824506,0.8558603896526867,0.35086122185794544,0.5564095410630711,1.0193569002624487,97,178,12917.810050163087,10348.976355169889,55680.238268687455,0.296821987880092,10
C12893,16353.760776835017,0.09849634516696446,4818.167745084026,30895.775576564025,10587.593794252654,25012.649576406642,0.4933835785234384,0.618979811112697,0.6894086111846074,1.0144262117114822,27,197,5210.208878715082,23276.175444961635,60014.90067041508,0.14977960806351023,8
C12894,4420.647921183321,0.11700937983388936,30141.279202054317,35448.89776327702,3551.0527745126456,8059.72521177566,0.39285819234749036,0.6192719774824829,0.9209847938580218,0.1938038085474783,89,57,16287.099863258052,26640.842092875806,30753.504748778745,0.8802456732224583,7
C12895,4300.911428838246,0.07046075613169336,26676.736520958995,34376.76635510321,2287.5590100288373,14321.797698083203,0.4218350363354841,0.5674151292411189,0.9223162116941651,0.1652293204127364,78,107,14675.989353789773,24990.58393675607,34751.69462712206,0.8384170472402004,7
C12896,3492.540937203004,0.18496985030709437,29448.014374174927,34668.692674431935,4249.654156173889,6921.9762881904235,0.45671429977280964,0.5542201701592556,0.9792604563266774,0.22747027748422555,73,68,14580.843695078205,25466.777449087855,40291.4743963503,0.8230614957699537,6
C12897,11738.481495225,0.8172331005063441,40038.09647896067,6370.615962035785,17446.40499064096,34700.60484222636,0.7974311465963178,0.1872187458892379,0.517632941295733,0.9583197978602466,78,194,15798.171485406127,8674.080437796429,58540.154344926756,0.45804843689599384,10
C12898,12954.223513198043,0.745405158307909,39552.419380203064,6578.2228651297755,19052.367239374133,35247.27277095783,0.9069060255765764,0.2712193844922074,0.573318231370576,1.1052759568522885,110,200,11965.317333048988,13689.744051575242,56969.75174825007,0.4286767913396892,10
C12899,3028.1330672503373,0.6162953677390727,28699.535876347,32087.902884125677,10523.403900709802,9052.703496305085,0.14186752808072237,0.7844535594058301,0.1269605662658463,1.247708511792397,31,292,25749.02164559285,44259.78849963043,16404.453311943977,0.6999178664888718,11
C12900,16749.086028920377,0.17599323431786543,9107.68749507522,35413.04773893615,10899.160716906748,20996.086937040865,0.4519667698280117,0.599128281775971,0.5790403978693752,1.0916234135332876,61,168,2876.0531111152923,22802.330071655117,40262.61233964054,0.17216786963503616,8
C12901,15545.572624476905,0.12763830244231278,5454.055290296254,32924.267954077455,10037.944489305537,21145.84060654383,0.4844153528213931,0.7878736330958397,0.6900122445924232,0.9530224666560515,45,151,2268.2730654368497,26843.97309911098,55239.11884511932,0.12799848291422702,8
C12902,2741.3216467971934,0.6566329529358947,28948.297770695466,30490.285362178398,9509.822346527539,12281.263379290524,0.23918501387629282,0.7668354751169534,0.25297441191580333,1.2977392352254533,44,304,26970.187355070007,42817.169420670005,18005.532580842155,0.7323853908297049,10
C12903,15463.062817653728,0.1935702936976409,8141.40534953021,32593.632338987733,10447.592257125318,22250.00425019013,0.5480922977395644,0.5543983797531479,0.667479502771759,0.8677663666724562,57,177,5066.166222177718,21466.573685660842,52773.805900195686,0.11191778819398865,8
C12904,6003.71129873942,0.1379609548568652,30843.91168453545,33451.51763535559,3627.6826801001525,20203.491421493705,0.4979460557297695,0.5352141648911304,0.8420799915021375,0.21913572876002485,75,114,14278.988785538593,21647.385240587293,34764.93185306972,0.8937764370364626,7
C12905,3663.3127684713304,0.1755795122638375,27979.393429700038,36762.3576514892,1933.9529714691662,11762.730679469738,0.42746079567754974,0.682696919131795,0.7374691965051292,0.1983433390118845,87,52,18640.306605192214,22177.322149474414,39051.45948803081,0.84687190117987,6
C12906,14657.129071173138,0.6865674687076558,43413.29144502377,6586.527892834773,19658.82869172723,39582.58752103271,0.8515824252329329,0.2155395150892426,0.6059746633030992,0.9897987709704161,93,208,14287.93648662217,7758.669611968365,54773.1882510644,0.33107129073515584,10
C12907,16416.724389623752,0.23862948846366325,6013.136806027061,32953.10942241798,11270.983563097845,19539.583995282057,0.5191295073774032,0.8203199250985207,0.7013542505831973,0.9006705172219136,53,198,3628.281136697963,17845.84484180732,57745.90474235339,0.1838689539254682,8
C12908,12759.747590425644,0.7577219288839937,41365.58786727129,9323.764719608314,19076.684003124217,33961.11042602058,0.8768841958146616,0.20399704013910613,0.5209224499581951,1.1333658372428153,88,233,15688.413847256586,8222.71111100794,65971.58477362544,0.37499808158631087,10
C12909,3617.7472869583653,0.6075504375904928,25717.348769684526,31121.2264324552,11688.83900916392,7796.05113927828,0.18787472727885154,0.8350151244470014,0.20999546313238412,1.41859550065799,40,237,26270.215624709585,41916.38862790756,27011.913291181037,0.7518916592118077,10
C12910,16026.90615800737,0.1589266651692737,9118.26668939766,30118.3529982263,10501.552799792022,24405.74493706445,0.44900765054925357,0.707550500817637,0.6521661975148336,1.0758152530620533,62,117,4921.473206781453,20366.98100295127,56871.943201096685,0.17299377873240665,8
C12911,16522.678417852945,0.19844867720286422,8734.408438172417,30284.2099844656,11938.075263590978,22890.99695346763,0.6225478361055096,0.6625930758388093,0.7061764621254273,0.9742310518073807,51,108,4195.250962549342,22755.219948277594,58357.79335552469,0.10592299771379891,8
C12912,16770.81175011193,0.15007934929336944,8914.935729629977,29415.214447394406,10889.172940864188,24034.552205727075,0.42500038804068524,0.6590217075963772,0.6245023688309489,1.0034708756176185,61,115,1829.82693221871,21946.48661419948,57393.36330013716,0.14463237970233545,8
C12913,16951.512227163395,0.1710602690836125,9225.692649779767,33063.1887838984,10091.23658319975,26124.671871926545,0.534012679933005,0.5967248434716824,0.6707494849864727,1.100325133244471,59,174,2686.7660244530407,24268.63260439161,65511.3148316347,0.07207930148065915,8
C12914,12516.379207916903,0.8149752114300421,39260.584548091174,6805.219890712774,19038.016068001773,43181.14575897251,0.7589276699591976,0.19801694811506496,0.528074219089632,1.0867567250901855,101,217,15023.160326784435,11305.696816501748,58428.16940444321,0.32912006186442183,10
C12915,16152.284526143205,0.1897420211603886,7000.647716218683,31635.741095059788,11184.977342712737,19152.547193035294,0.4531836578323421,0.6330748665961259,0.6054933475226477,0.9808232300662922,48,186,3141.872602763999,20302.84517802803,57338.719432236154,0.18029015062109946,8
C12916,4010.519819832415,0.12626189471574387,31006.05911287726,35606.31177849184,1806.6581874986996,10455.802014467807,0.3962926174152069,0.6437473373442424,0.8139305871213819,0.21884125571283927,82,85,16436.980047269568,23578.325767606202,34336.24647801216,0.8489649077250875,6
C12917,11672.923547207783,0.7899555707400833,37021.098276071214,6295.9644833384355,18799.642655370408,40052.4888703048,0.8228915053360923,0.2738823466888796,0.5750876145789815,1.0624173612485148,108,237,16632.16503849052,11323.96285615015,54115.11131610185,0.23380934272391835,10
C12918,4494.634044393219,0.08468624408599831,28004.30128851217,36669.896399757985,3362.3574896530317,13016.706584109537,0.44926465878458266,0.553163543440974,0.7636763532471129,0.17558304885047415,96,58,17102.188613641076,21102.69885280059,35611.39043689821,0.7724937940927458,6
C12919,16320.482745057647,0.2247409392336291,9340.151647351537,30638.378025242942,10833.473061307684,22661.59255826318,0.4377009961678167,0.6542114043565218,0.5436190740731831,0.9213943590748608,59,191,5128.057902422569,23232.502237392644,41307.91536749762,0.18766891445009065,8
C12920,2815.242289893837,0.6502855594775101,25922.414613763238,28342.12567686612,10181.84388147466,8870.218773807563,0.14415029311075178,0.7272506331895766,0.21759719002211547,1.2872557595213798,33,269,25545.438289090533,47348.44164052987,17308.751409015633,0.7016617726116906,11
C12921,12216.478801089579,0.7816257744499417,44527.131466325234,2227.4781186930645,18781.816490529658,35700.33822258298,0.7186309392197295,0.19905507756471622,0.5411628559543107,0.8698668236409685,96,188,15024.183028233147,5409.680837151457,60480.53288628754,0.33737623977172065,10
C12922,12760.470020934958,0.7655606751923559,38970.04255856008,7955.748398168743,21434.601921139925,36342.484820446756,0.7732136180410855,0.13358670577549822,0.5203776509283009,0.8828722083220494,104,211,15326.258512595723,8593.128112388376,59910.51365165763,0.3838341930515084,9
C12923,4724.13314633194,0.09665294535142042,33417.129861518675,32960.32289430956,2555.91059791133,16359.730845074659,0.4999402117493619,0.5224104193692103,0.760203956734345,0.2693666770596844,88,100,14694.232149499749,22301.832658990304,36289.699950862356,0.8629918793708845,6
C12924,16780.603402009467,0.13972600770742713,6126.782753931029,32583.251870618587,10633.152413714415,22796.40102889207,0.47224532863052293,0.714958287783063,0.7122414733139742,1.0452640291872046,53,151,3867.0543696517548,20675.51159240581,62567.96028462854,0.09821871781838387,8
C12925,3563.0335382100193,0.2287673466170867,34865.359527301574,34135.98734633554,2018.130769808735,12448.019769916751,0.4999719950343071,0.46902058704930344,0.8558667819328457,0.28598291617972327,84,111,15783.472992749854,24677.864623889553,41764.933570353176,0.8345150822606398,6
C12926,3127.146033842478,0.14283060740363543,27098.445382847964,35169.7382671045,3494.5645319942328,4622.722178262631,0.45603709452771196,0.48540796740917747,0.810499733495506,0.2863009114366474,73,67,14186.443711841706,22625.567599580154,34460.15420088244,0.7956793133200859,6
C12927,16761.892769972495,0.14041396033127618,9796.639494681087,33308.480833579764,10168.231613505905,20579.902715070984,0.5043436274735108,0.7049090467059774,0.7410787892176667,1.0071419591359694,48,174,5088.581054209657,21329.430613778473,58267.115738908324,0.15520587682404183,8
C12928,16741.909087386062,0.258950546264224,8171.939904103859,27479.532897810022,10392.494023808002,22987.28939216971,0.5565783958144102,0.7669150383445034,0.5612256021844038,0.9883169232388218,56,145,4413.574012564344,15365.755481220289,57858.16859638295,0.186770347951902,8
C12929,2776.894255138256,0.6400651028696017,27904.498945751897,31066.450571664423,11528.735405915651,5012.033673435298,0.29150986821752256,0.8825123114124168,0.14379440964200582,1.3146397597325183,34,285,26775.766833566347,43011.19639277749,22700.21944924276,0.6688627310083959,11
C12930,12825.725841784002,0.822164186600738,42914.0427654066,5418.534733799084,20296.65615893398,40134.9936393385,0.7812969864961019,0.23534549069889463,0.4582958105579677,0.8589183855781737,92,203,15558.70697332427,8651.13036216783,64259.00880417685,0.33841245920034085,10
C12931,3244.7268412614862,0.6784670055169204,27744.60183894579,27022.62089183441,11677.822040510344,8608.651004717462,0.3881935111415345,0.8294649319918466,0.18862641812570546,1.3243254046685762,24,281,28976.72111240326,47623.11516693208,17413.53847656823,0.7503557632301873,10
C12932,3079.9086513812395,0.21715714958161372,29190.163802618452,36349.478942163456,3093.3184973424677,5709.915774497191,0.4850432584781798,0.5397119739893366,0.8149660733161116,0.3068927878964908,73,31,14582.448734977144,25602.198134386228,32093.79738720795,0.919731557891197,7
C12933,14034.015105356279,0.7345262352853714,40984.56611512358,5340.233267204419,20321.59908795362,38731.47084361704,0.7731956317408784,0.17951956934867278,0.6269812153729588,0.9626213603522029,81,204,13906.252112087,9912.21653346471,54963.976696033635,0.35639842531892846,10
C12934,11895.90474932384,0.7582482145861769,39757.770173690966,8281.054635106684,18063.298253337973,40503.082907090764,0.7590128330676579,0.2045484228688644,0.5736152405114808,1.0173385395617909,87,218,16612.89041512352,6492.885655978267,60548.74474103427,0.3793940405172602,10
C12935,4690.920233853414,0.26581264103769536,29731.033823455255,35095.276155954016,2478.6167619135517,13266.294935472148,0.40738297906243165,0.6992901771259444,0.7760370832043254,0.3159162113891907,77,154,18118.358256048807,26435.31103015118,32785.357601829295,0.833740874569009,7
C12936,3253.0052985441675,0.6584440424179075,27978.362963092364,34057.36437182639,8999.604495392525,8431.91381670589,0.12575328613501868,0.7389406915119259,0.18496955233821238,1.3561871375144847,32,290,27319.212982371293,42019.16125188204,27453.0308421091,0.7097999728735274,11
C12937,13089.1957377374,0.7556097395466385,37532.632406626406,10639.099812226847,19716.552017854472,37278.617376011316,0.6229927658240614,0.2642601617164075,0.5066552421946326,0.9102131567992927,94,195,14158.080192494579,7979.61402023096,53081.035116384664,0.44510765058806945,10
C12938,14962.086279421808,0.8009936070526741,38393.30162840929,4737.821072649048,20121.980381743815,37356.71475050228,0.7990297749841695,0.1925985106851555,0.51824325526303,0.9143700178091205,94,181,13822.657832043213,8532.36637132132,63603.16872653163,0.3021474152275068,10
C12939,14389.47683929085,0.8081030864754566,41882.16418383768,7176.168734470272,21325.381454176655,40672.45454780836,0.8185247162687993,0.2782862077572652,0.5180036480247331,0.9655470125561272,99,216,17359.8316571346,7631.209332948784,58108.699683462495,0.4493575722069838,10
C12940,4702.895407923674,0.2072624881208347,28871.15809991797,35795.53336195253,4745.849067810391,10933.370955341476,0.3310502945201811,0.5379604972146868,0.8013031055222141,0.19885153648103676,86,107,15703.355595044257,27930.088264113678,40255.64752628811,0.8638883983476218,7
C12941,17798.813991874475,0.155428798018189,8216.690501746974,30507.44895391187,10477.697835981447,21066.011456405045,0.4600000526595346,0.7378108817685023,0.6880483604707057,0.9951866467982755,49,155,504.2268287148864,18211.09483361803,56129.50842770058,0.13330024211976207,8
C12942,12689.99231440413,0.7589223644202566,40771.318443926786,7174.111946020329,20872.89305195508,37818.45816743484,0.6801613858937197,0.22969617953644825,0.44327449591936025,0.9552836981754527,106,238,16336.513708208513,6907.337682613393,52845.801528253476,0.32141599316811464,10
C12943,13498.651650893791,0.7562072207717586,37243.205375890015,6130.995717044451,19014.515657386306,35763.35304177059,0.7155313610862057,0.16451052948956507,0.5214811813705446,0.9508586315275784,100,171,13801.567079270471,8107.88931070984,50589.352609728805,0.47399919034820487,10
C12944,12749.65614702508,0.7553861596607246,41982.65455091704,5207.645086725374,17741.553828851473,33826.949787149555,0.7929325512475724,0.15816913418508352,0.4876023093258631,0.962323067625919,93,190,12957.728353844912,10006.00308456416,63345.49731811331,0.36493672930383986,10
C12945,11849.773641782978,0.7351582479807799,38306.035250533736,6886.676088496359,19488.09264142393,35447.85720490832,0.973881001562655,0.1582772830057941,0.5742569335260723,0.9993971342774441,100,175,13265.05281711245,7988.601006371016,65549.03842279305,0.23710644442871356,10
C12946,15127.157548115818,0.23720749050360748,9040.28921523152,32752.556636388814,12096.496081773426,24846.981842627854,0.39567979633945133,0.5567359782923322,0.6436219082847262,0.9698363345192641,41,159,7302.32526702286,23435.63134888538,61936.00411190349,0.16285115921243792,8
C12947,16424.02492806955,0.16727881566559324,8656.364964127486,31818.543086203015,10486.358398218967,16669.064361376204,0.5871962394186915,0.6363618624741921,0.6562794504795432,0.8790245003108024,52,157,4869.333276524814,20243.616959580653,53370.45180043151,0.2002868626125654,8
C12948,5005.860451273639,0.2656155815854398,29877.51100201193,35637.18574705393,3257.4533662245512,6579.849776465003,0.43718921345276596,0.6347914536115247,0.8068438764573634,0.19927451504834554,69,81,18331.697035267207,20702.613614707785,31588.220385629826,0.798735085914032,7
C12949,5568.13478902041,0.14772541466978129,34422.18916641842,31970.16349002297,2984.5620301325175,10971.19128153089,0.3984912192555833,0.6159182589938392,0.9651963466215167,0.12536636406497387,82,102,13260.214763116388,28048.593209968894,37171.293930793065,0.8118411761232448,7
C12950,6305.731368390964,0.3385118462569378,30282.00747967216,37453.82619385922,2106.336434907087,10248.548853997414,0.25278063236908477,0.6058797529942278,0.8978741337574417,0.20743480215873505,86,10,20159.89675246666,23311.9823579212,43460.90070964321,0.8348665115369763,7
C12951,15007.623227192347,0.2392745974138617,7382.704808191076,29987.880175260187,10787.829745798166,23776.16686207074,0.5474892173119448,0.7541975944320546,0.5990242207146904,0.8882970380906394,64,172,6148.574842325003,21052.357230271544,58505.77021369727,0.13703717188125272,8
C12952,11834.01113719448,0.8218633334938112,39787.58450259909,4335.852164397829,20154.908563963174,33074.47799270758,0.8904244443529248,0.2897977875493857,0.47298887599922984,1.0827431814876745,90,187,14373.311881885342,12492.11641793604,50272.47363327873,0.36532282941502003,10
C12953,12875.23669174759,0.815664372531348,41823.10303853436,9228.898302416628,19017.582165743217,32863.26540509619,0.8243463974357893,0.2319073571037496,0.5298778207795619,1.016804160459891,88,205,14834.922895269094,6920.270281064643,59230.364968100876,0.3667653375777165,9
C12954,4034.466068613738,0.16158125976850538,30203.40270039587,33711.536093287796,2823.395725762725,15436.582014725682,0.3625960690214858,0.6335410814077681,0.871208250839324,0.15683790736020745,82,59,15101.065527887267,26469.595344997026,41514.33022877856,0.8307717239251817,6
C12955,4407.470436558989,0.18847659093872876,27412.77306769031,35392.94786728062,3316.741224039284,9243.976740780134,0.3563131465185836,0.6235743484784315,0.8418138953839294,0.08487097489301426,77,43,16105.02983016264,24294.894737462182,38259.454796515914,0.8975088368574466,6
C12956,4106.008661873873,0.19106886174059537,31944.12534044212,35248.524962491465,2533.1005829096966,12331.59929505801,0.4858333906735622,0.44554441091569413,0.8824242938664012,0.31418493470908965,82,92,15572.725516057246,24428.721631084805,32378.644265287443,0.9281495382211202,7
C12957,3309.531382035911,0.6113989700631831,26379.060254985343,30503.260136212833,10814.22168907679,5489.6252807550345,0.13999378321710174,0.7084908227841146,0.2681278057391975,1.3939239842432491,31,288,26513.11901736099,41830.02358131391,14237.441153388967,0.6652793058389443,11
C12958,4190.113182679061,0.2419027268921827,33413.68277323736,36302.10561070287,2552.066329118225,9260.225771256637,0.3984003649364635,0.5637781116896381,0.7908552151852931,0.17872038677195778,92,85,12712.693761166745,25318.100547587415,38349.13811253894,0.8127258868639643,7
